Age,Country
0,united kingdom
0,united kingdom
44,united kingdom
27,united kingdom
58,united kingdom
28,united kingdom
54,united kingdom
0,united kingdom
23,united kingdom
48,united kingdom
24,united kingdom
16,united kingdom
37,united kingdom
38,united kingdom
17,united kingdom
0,united kingdom
19,united kingdom
33,united kingdom
0,united kingdom
19,united kingdom
18,united kingdom
0,united kingdom
19,united kingdom
0,united kingdom
16,united kingdom
36,united kingdom
55,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
30,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
0,united kingdom
61,united kingdom
18,united kingdom
46,united kingdom
30,united kingdom
35,united kingdom
22,united kingdom
34,united kingdom
0,united kingdom
33,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
43,united kingdom
32,united kingdom
34,united kingdom
32,united kingdom
0,united kingdom
28,united kingdom
22,united kingdom
17,united kingdom
29,united kingdom
28,united kingdom
32,united kingdom
0,united kingdom
20,united kingdom
27,united kingdom
0,united kingdom
18,united kingdom
0,united kingdom
36,united kingdom
18,united kingdom
39,united kingdom
21,united kingdom
0,united kingdom
30,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
12,united kingdom
27,united kingdom
42,united kingdom
24,united kingdom
0,united kingdom
42,united kingdom
14,united kingdom
43,united kingdom
26,united kingdom
29,united kingdom
0,united kingdom
0,united kingdom
47,united kingdom
26,united kingdom
24,united kingdom
51,united kingdom
40,united kingdom
35,united kingdom
23,united kingdom
35,united kingdom
17,united kingdom
49,united kingdom
33,united kingdom
22,united kingdom
0,united kingdom
21,united kingdom
22,united kingdom
32,united kingdom
45,united kingdom
33,united kingdom
0,united kingdom
14,united kingdom
63,united kingdom
34,united kingdom
0,united kingdom
14,united kingdom
59,united kingdom
42,united kingdom
54,united kingdom
0,united kingdom
51,united kingdom
35,united kingdom
0,united kingdom
22,united kingdom
44,united kingdom
0,united kingdom
73,united kingdom
29,united kingdom
0,united kingdom
25,united kingdom
26,united kingdom
28,united kingdom
24,united kingdom
18,united kingdom
36,united kingdom
31,united kingdom
0,united kingdom
0,united kingdom
26,united kingdom
18,united kingdom
0,united kingdom
43,united kingdom
36,united kingdom
0,united kingdom
0,united kingdom
15,united kingdom
41,united kingdom
35,united kingdom
27,united kingdom
42,united kingdom
43,united kingdom
0,united kingdom
34,united kingdom
53,united kingdom
27,united kingdom
18,united kingdom
0,united kingdom
47,united kingdom
45,united kingdom
52,united kingdom
27,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
39,united kingdom
43,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
41,united kingdom
0,united kingdom
0,united kingdom
27,united kingdom
17,united kingdom
45,united kingdom
25,united kingdom
0,united kingdom
58,united kingdom
0,united kingdom
0,united kingdom
26,united kingdom
25,united kingdom
23,united kingdom
28,united kingdom
49,united kingdom
21,united kingdom
41,united kingdom
0,united kingdom
35,united kingdom
27,united kingdom
44,united kingdom
39,united kingdom
44,united kingdom
17,united kingdom
23,united kingdom
17,united kingdom
46,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
28,united kingdom
0,united kingdom
39,united kingdom
0,united kingdom
72,united kingdom
32,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
30,united kingdom
15,united kingdom
0,united kingdom
28,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
25,united kingdom
32,united kingdom
36,united kingdom
37,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
22,united kingdom
34,united kingdom
0,united kingdom
30,united kingdom
54,united kingdom
46,united kingdom
49,united kingdom
28,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
31,united kingdom
1,united kingdom
31,united kingdom
34,united kingdom
42,united kingdom
0,united kingdom
0,united kingdom
23,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
27,united kingdom
0,united kingdom
51,united kingdom
31,united kingdom
38,united kingdom
0,united kingdom
29,united kingdom
44,united kingdom
23,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
39,united kingdom
0,united kingdom
62,united kingdom
50,united kingdom
23,united kingdom
32,united kingdom
16,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
44,united kingdom
34,united kingdom
0,united kingdom
25,united kingdom
35,united kingdom
39,united kingdom
24,united kingdom
0,united kingdom
23,united kingdom
39,united kingdom
72,united kingdom
20,united kingdom
28,united kingdom
0,united kingdom
16,united kingdom
50,united kingdom
20,united kingdom
41,united kingdom
22,united kingdom
46,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
46,united kingdom
29,united kingdom
26,united kingdom
29,united kingdom
0,united kingdom
0,united kingdom
50,united kingdom
0,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
32,united kingdom
0,united kingdom
0,united kingdom
52,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
59,united kingdom
32,united kingdom
19,united kingdom
0,united kingdom
35,united kingdom
28,united kingdom
0,united kingdom
0,united kingdom
38,united kingdom
54,united kingdom
59,united kingdom
27,united kingdom
20,united kingdom
32,united kingdom
34,united kingdom
31,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
36,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
44,united kingdom
31,united kingdom
0,united kingdom
0,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
63,united kingdom
34,united kingdom
35,united kingdom
24,united kingdom
33,united kingdom
51,united kingdom
62,united kingdom
0,united kingdom
14,united kingdom
32,united kingdom
37,united kingdom
33,united kingdom
0,united kingdom
0,united kingdom
24,united kingdom
30,united kingdom
28,united kingdom
42,united kingdom
31,united kingdom
50,united kingdom
0,united kingdom
0,united kingdom
75,united kingdom
25,united kingdom
27,united kingdom
30,united kingdom
24,united kingdom
15,united kingdom
17,united kingdom
0,united kingdom
23,united kingdom
31,united kingdom
0,united kingdom
16,united kingdom
53,united kingdom
46,united kingdom
49,united kingdom
39,united kingdom
0,united kingdom
22,united kingdom
37,united kingdom
22,united kingdom
0,united kingdom
38,united kingdom
20,united kingdom
0,united kingdom
26,united kingdom
50,united kingdom
27,united kingdom
35,united kingdom
0,united kingdom
33,united kingdom
38,united kingdom
57,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
60,united kingdom
19,united kingdom
16,united kingdom
0,united kingdom
23,united kingdom
25,united kingdom
0,united kingdom
47,united kingdom
48,united kingdom
0,united kingdom
18,united kingdom
0,united kingdom
24,united kingdom
17,united kingdom
40,united kingdom
36,united kingdom
34,united kingdom
51,united kingdom
29,united kingdom
0,united kingdom
0,united kingdom
37,united kingdom
0,united kingdom
26,united kingdom
26,united kingdom
28,united kingdom
26,united kingdom
34,united kingdom
29,united kingdom
33,united kingdom
0,united kingdom
38,united kingdom
26,united kingdom
67,united kingdom
26,united kingdom
0,united kingdom
26,united kingdom
23,united kingdom
28,united kingdom
22,united kingdom
0,united kingdom
38,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
28,united kingdom
32,united kingdom
29,united kingdom
0,united kingdom
26,united kingdom
27,united kingdom
17,united kingdom
23,united kingdom
38,united kingdom
44,united kingdom
0,united kingdom
40,united kingdom
26,united kingdom
0,united kingdom
22,united kingdom
40,united kingdom
0,united kingdom
29,united kingdom
19,united kingdom
19,united kingdom
20,united kingdom
42,united kingdom
0,united kingdom
24,united kingdom
38,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
23,united kingdom
0,united kingdom
23,united kingdom
26,united kingdom
17,united kingdom
40,united kingdom
0,united kingdom
52,united kingdom
38,united kingdom
35,united kingdom
32,united kingdom
0,united kingdom
15,united kingdom
0,united kingdom
0,united kingdom
31,united kingdom
44,united kingdom
0,united kingdom
19,united kingdom
38,united kingdom
0,united kingdom
41,united kingdom
11,united kingdom
50,united kingdom
0,united kingdom
0,united kingdom
53,united kingdom
24,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
25,united kingdom
20,united kingdom
29,united kingdom
0,united kingdom
30,united kingdom
25,united kingdom
47,united kingdom
37,united kingdom
36,united kingdom
18,united kingdom
13,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
16,united kingdom
0,united kingdom
23,united kingdom
0,united kingdom
0,united kingdom
47,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
43,united kingdom
49,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
33,united kingdom
44,united kingdom
35,united kingdom
12,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
26,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
41,united kingdom
28,united kingdom
0,united kingdom
14,united kingdom
0,united kingdom
53,united kingdom
46,united kingdom
0,united kingdom
57,united kingdom
28,united kingdom
0,united kingdom
37,united kingdom
29,united kingdom
46,united kingdom
36,united kingdom
0,united kingdom
34,united kingdom
57,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
19,united kingdom
0,united kingdom
0,united kingdom
18,united kingdom
12,united kingdom
34,united kingdom
52,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
0,united kingdom
27,united kingdom
20,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
0,united kingdom
64,united kingdom
0,united kingdom
24,united kingdom
18,united kingdom
0,united kingdom
0,united kingdom
31,united kingdom
40,united kingdom
22,united kingdom
0,united kingdom
31,united kingdom
27,united kingdom
0,united kingdom
19,united kingdom
33,united kingdom
51,united kingdom
32,united kingdom
0,united kingdom
44,united kingdom
0,united kingdom
36,united kingdom
39,united kingdom
23,united kingdom
45,united kingdom
27,united kingdom
24,united kingdom
26,united kingdom
0,united kingdom
16,united kingdom
47,united kingdom
44,united kingdom
43,united kingdom
54,united kingdom
23,united kingdom
43,united kingdom
52,united kingdom
36,united kingdom
22,united kingdom
60,united kingdom
53,united kingdom
0,united kingdom
53,united kingdom
16,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
46,united kingdom
49,united kingdom
0,united kingdom
19,united kingdom
30,united kingdom
17,united kingdom
20,united kingdom
16,united kingdom
0,united kingdom
0,united kingdom
41,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
30,united kingdom
0,united kingdom
15,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
21,united kingdom
38,united kingdom
54,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
22,united kingdom
39,united kingdom
0,united kingdom
22,united kingdom
19,united kingdom
34,united kingdom
21,united kingdom
28,united kingdom
34,united kingdom
0,united kingdom
27,united kingdom
27,united kingdom
0,united kingdom
0,united kingdom
41,united kingdom
34,united kingdom
28,united kingdom
29,united kingdom
35,united kingdom
34,united kingdom
48,united kingdom
0,united kingdom
50,united kingdom
30,united kingdom
51,united kingdom
54,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
27,united kingdom
26,united kingdom
39,united kingdom
0,united kingdom
57,united kingdom
24,united kingdom
34,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
23,united kingdom
43,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
52,united kingdom
32,united kingdom
32,united kingdom
19,united kingdom
44,united kingdom
26,united kingdom
57,united kingdom
54,united kingdom
32,united kingdom
46,united kingdom
31,united kingdom
0,united kingdom
34,united kingdom
0,united kingdom
37,united kingdom
29,united kingdom
0,united kingdom
38,united kingdom
0,united kingdom
41,united kingdom
35,united kingdom
0,united kingdom
27,united kingdom
0,united kingdom
44,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
38,united kingdom
0,united kingdom
42,united kingdom
44,united kingdom
0,united kingdom
35,united kingdom
38,united kingdom
46,united kingdom
41,united kingdom
49,united kingdom
48,united kingdom
0,united kingdom
31,united kingdom
27,united kingdom
33,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
23,united kingdom
42,united kingdom
46,united kingdom
0,united kingdom
41,united kingdom
38,united kingdom
41,united kingdom
45,united kingdom
0,united kingdom
0,united kingdom
29,united kingdom
32,united kingdom
27,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
40,united kingdom
34,united kingdom
26,united kingdom
0,united kingdom
0,united kingdom
24,united kingdom
32,united kingdom
59,united kingdom
0,united kingdom
24,united kingdom
25,united kingdom
37,united kingdom
31,united kingdom
34,united kingdom
19,united kingdom
15,united kingdom
41,united kingdom
46,united kingdom
24,united kingdom
40,united kingdom
0,united kingdom
0,united kingdom
23,united kingdom
25,united kingdom
31,united kingdom
52,united kingdom
26,united kingdom
59,united kingdom
24,united kingdom
47,united kingdom
30,united kingdom
0,united kingdom
42,united kingdom
0,united kingdom
48,united kingdom
24,united kingdom
51,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
60,united kingdom
27,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
27,united kingdom
39,united kingdom
33,united kingdom
46,united kingdom
0,united kingdom
22,united kingdom
27,united kingdom
0,united kingdom
25,united kingdom
45,united kingdom
30,united kingdom
21,united kingdom
0,united kingdom
36,united kingdom
52,united kingdom
23,united kingdom
33,united kingdom
0,united kingdom
0,united kingdom
43,united kingdom
17,united kingdom
35,united kingdom
33,united kingdom
57,united kingdom
0,united kingdom
61,united kingdom
26,united kingdom
20,united kingdom
38,united kingdom
57,united kingdom
53,united kingdom
21,united kingdom
13,united kingdom
0,united kingdom
28,united kingdom
0,united kingdom
0,united kingdom
24,united kingdom
52,united kingdom
0,united kingdom
15,united kingdom
56,united kingdom
18,united kingdom
23,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
36,united kingdom
20,united kingdom
24,united kingdom
0,united kingdom
38,united kingdom
0,united kingdom
0,united kingdom
37,united kingdom
39,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
50,united kingdom
0,united kingdom
14,united kingdom
21,united kingdom
26,united kingdom
0,united kingdom
0,united kingdom
44,united kingdom
0,united kingdom
37,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
49,united kingdom
0,united kingdom
25,united kingdom
24,united kingdom
15,united kingdom
42,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
33,united kingdom
35,united kingdom
21,united kingdom
40,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
54,united kingdom
63,united kingdom
31,united kingdom
18,united kingdom
39,united kingdom
32,united kingdom
0,united kingdom
40,united kingdom
67,united kingdom
40,united kingdom
38,united kingdom
0,united kingdom
0,united kingdom
26,united kingdom
41,united kingdom
27,united kingdom
0,united kingdom
50,united kingdom
37,united kingdom
30,united kingdom
28,united kingdom
47,united kingdom
21,united kingdom
22,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
17,united kingdom
17,united kingdom
40,united kingdom
35,united kingdom
33,united kingdom
44,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
33,united kingdom
28,united kingdom
49,united kingdom
0,united kingdom
41,united kingdom
25,united kingdom
47,united kingdom
33,united kingdom
55,united kingdom
20,united kingdom
24,united kingdom
0,united kingdom
50,united kingdom
59,united kingdom
65,united kingdom
37,united kingdom
57,united kingdom
20,united kingdom
0,united kingdom
39,united kingdom
48,united kingdom
21,united kingdom
0,united kingdom
30,united kingdom
0,united kingdom
48,united kingdom
0,united kingdom
0,united kingdom
25,united kingdom
45,united kingdom
53,united kingdom
0,united kingdom
30,united kingdom
0,united kingdom
33,united kingdom
57,united kingdom
32,united kingdom
15,united kingdom
59,united kingdom
32,united kingdom
35,united kingdom
33,united kingdom
21,united kingdom
42,united kingdom
23,united kingdom
45,united kingdom
57,united kingdom
38,united kingdom
27,united kingdom
0,united kingdom
17,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
30,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
40,united kingdom
0,united kingdom
51,united kingdom
0,united kingdom
31,united kingdom
0,united kingdom
19,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
39,united kingdom
38,united kingdom
39,united kingdom
0,united kingdom
38,united kingdom
27,united kingdom
0,united kingdom
24,united kingdom
56,united kingdom
26,united kingdom
0,united kingdom
24,united kingdom
23,united kingdom
30,united kingdom
22,united kingdom
0,united kingdom
0,united kingdom
24,united kingdom
15,united kingdom
28,united kingdom
42,united kingdom
4,united kingdom
0,united kingdom
22,united kingdom
28,united kingdom
0,united kingdom
27,united kingdom
0,united kingdom
56,united kingdom
17,united kingdom
0,united kingdom
23,united kingdom
17,united kingdom
31,united kingdom
29,united kingdom
38,united kingdom
26,united kingdom
22,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
50,united kingdom
0,united kingdom
50,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
57,united kingdom
0,united kingdom
41,united kingdom
55,united kingdom
34,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
48,united kingdom
0,united kingdom
36,united kingdom
43,united kingdom
0,united kingdom
18,united kingdom
43,united kingdom
71,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
14,united kingdom
0,united kingdom
0,united kingdom
57,united kingdom
33,united kingdom
33,united kingdom
38,united kingdom
0,united kingdom
0,united kingdom
55,united kingdom
0,united kingdom
37,united kingdom
29,united kingdom
72,united kingdom
24,united kingdom
19,united kingdom
55,united kingdom
28,united kingdom
0,united kingdom
0,united kingdom
41,united kingdom
21,united kingdom
0,united kingdom
41,united kingdom
0,united kingdom
28,united kingdom
18,united kingdom
42,united kingdom
20,united kingdom
18,united kingdom
0,united kingdom
39,united kingdom
24,united kingdom
36,united kingdom
20,united kingdom
0,united kingdom
34,united kingdom
0,united kingdom
48,united kingdom
22,united kingdom
30,united kingdom
33,united kingdom
18,united kingdom
0,united kingdom
27,united kingdom
0,united kingdom
34,united kingdom
29,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
34,united kingdom
34,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
29,united kingdom
4,united kingdom
44,united kingdom
60,united kingdom
48,united kingdom
20,united kingdom
0,united kingdom
37,united kingdom
0,united kingdom
0,united kingdom
54,united kingdom
0,united kingdom
32,united kingdom
16,united kingdom
41,united kingdom
0,united kingdom
32,united kingdom
0,united kingdom
51,united kingdom
19,united kingdom
40,united kingdom
0,united kingdom
0,united kingdom
34,united kingdom
0,united kingdom
22,united kingdom
0,united kingdom
0,united kingdom
48,united kingdom
0,united kingdom
0,united kingdom
13,united kingdom
27,united kingdom
55,united kingdom
40,united kingdom
0,united kingdom
20,united kingdom
42,united kingdom
37,united kingdom
54,united kingdom
41,united kingdom
0,united kingdom
27,united kingdom
46,united kingdom
33,united kingdom
0,united kingdom
40,united kingdom
56,united kingdom
0,united kingdom
45,united kingdom
1,united kingdom
62,united kingdom
41,united kingdom
38,united kingdom
0,united kingdom
40,united kingdom
0,united kingdom
33,united kingdom
26,united kingdom
40,united kingdom
29,united kingdom
0,united kingdom
47,united kingdom
28,united kingdom
34,united kingdom
33,united kingdom
24,united kingdom
0,united kingdom
23,united kingdom
0,united kingdom
45,united kingdom
38,united kingdom
31,united kingdom
17,united kingdom
54,united kingdom
25,united kingdom
0,united kingdom
26,united kingdom
52,united kingdom
0,united kingdom
37,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
36,united kingdom
33,united kingdom
0,united kingdom
15,united kingdom
0,united kingdom
23,united kingdom
0,united kingdom
29,united kingdom
24,united kingdom
14,united kingdom
31,united kingdom
0,united kingdom
53,united kingdom
46,united kingdom
41,united kingdom
29,united kingdom
45,united kingdom
32,united kingdom
58,united kingdom
26,united kingdom
28,united kingdom
22,united kingdom
44,united kingdom
0,united kingdom
14,united kingdom
0,united kingdom
35,united kingdom
41,united kingdom
0,united kingdom
21,united kingdom
31,united kingdom
20,united kingdom
58,united kingdom
49,united kingdom
0,united kingdom
49,united kingdom
41,united kingdom
47,united kingdom
44,united kingdom
39,united kingdom
36,united kingdom
0,united kingdom
23,united kingdom
63,united kingdom
0,united kingdom
15,united kingdom
46,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
18,united kingdom
37,united kingdom
50,united kingdom
22,united kingdom
0,united kingdom
24,united kingdom
0,united kingdom
45,united kingdom
33,united kingdom
36,united kingdom
0,united kingdom
19,united kingdom
42,united kingdom
30,united kingdom
23,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
44,united kingdom
0,united kingdom
47,united kingdom
0,united kingdom
31,united kingdom
28,united kingdom
18,united kingdom
36,united kingdom
42,united kingdom
37,united kingdom
0,united kingdom
31,united kingdom
64,united kingdom
0,united kingdom
31,united kingdom
0,united kingdom
15,united kingdom
61,united kingdom
41,united kingdom
0,united kingdom
29,united kingdom
0,united kingdom
41,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
57,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
28,united kingdom
18,united kingdom
42,united kingdom
31,united kingdom
28,united kingdom
18,united kingdom
0,united kingdom
24,united kingdom
0,united kingdom
17,united kingdom
31,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
30,united kingdom
25,united kingdom
37,united kingdom
0,united kingdom
0,united kingdom
23,united kingdom
33,united kingdom
26,united kingdom
46,united kingdom
36,united kingdom
45,united kingdom
22,united kingdom
0,united kingdom
43,united kingdom
26,united kingdom
0,united kingdom
22,united kingdom
31,united kingdom
36,united kingdom
42,united kingdom
20,united kingdom
0,united kingdom
62,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
54,united kingdom
0,united kingdom
30,united kingdom
41,united kingdom
0,united kingdom
15,united kingdom
55,united kingdom
0,united kingdom
0,united kingdom
38,united kingdom
0,united kingdom
0,united kingdom
19,united kingdom
35,united kingdom
0,united kingdom
31,united kingdom
38,united kingdom
9,united kingdom
28,united kingdom
34,united kingdom
0,united kingdom
24,united kingdom
0,united kingdom
65,united kingdom
23,united kingdom
30,united kingdom
49,united kingdom
0,united kingdom
23,united kingdom
29,united kingdom
0,united kingdom
31,united kingdom
34,united kingdom
0,united kingdom
33,united kingdom
29,united kingdom
0,united kingdom
38,united kingdom
14,united kingdom
0,united kingdom
0,united kingdom
30,united kingdom
59,united kingdom
32,united kingdom
35,united kingdom
0,united kingdom
20,united kingdom
0,united kingdom
20,united kingdom
37,united kingdom
51,united kingdom
34,united kingdom
22,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
18,united kingdom
0,united kingdom
26,united kingdom
46,united kingdom
38,united kingdom
0,united kingdom
45,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
51,united kingdom
55,united kingdom
44,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
30,united kingdom
46,united kingdom
50,united kingdom
0,united kingdom
40,united kingdom
43,united kingdom
34,united kingdom
24,united kingdom
65,united kingdom
0,united kingdom
29,united kingdom
47,united kingdom
0,united kingdom
0,united kingdom
29,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
31,united kingdom
22,united kingdom
0,united kingdom
58,united kingdom
50,united kingdom
29,united kingdom
0,united kingdom
70,united kingdom
25,united kingdom
43,united kingdom
33,united kingdom
40,united kingdom
17,united kingdom
37,united kingdom
54,united kingdom
0,united kingdom
62,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
37,united kingdom
19,united kingdom
18,united kingdom
29,united kingdom
24,united kingdom
26,united kingdom
39,united kingdom
25,united kingdom
56,united kingdom
40,united kingdom
0,united kingdom
57,united kingdom
0,united kingdom
0,united kingdom
53,united kingdom
0,united kingdom
42,united kingdom
34,united kingdom
12,united kingdom
57,united kingdom
0,united kingdom
21,united kingdom
18,united kingdom
0,united kingdom
28,united kingdom
0,united kingdom
39,united kingdom
54,united kingdom
0,united kingdom
20,united kingdom
53,united kingdom
0,united kingdom
0,united kingdom
56,united kingdom
33,united kingdom
16,united kingdom
41,united kingdom
32,united kingdom
23,united kingdom
35,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
35,united kingdom
22,united kingdom
0,united kingdom
21,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
17,united kingdom
22,united kingdom
0,united kingdom
26,united kingdom
33,united kingdom
0,united kingdom
0,united kingdom
34,united kingdom
0,united kingdom
0,united kingdom
41,united kingdom
13,united kingdom
34,united kingdom
0,united kingdom
49,united kingdom
0,united kingdom
17,united kingdom
0,united kingdom
66,united kingdom
0,united kingdom
27,united kingdom
26,united kingdom
36,united kingdom
22,united kingdom
43,united kingdom
0,united kingdom
24,united kingdom
37,united kingdom
0,united kingdom
0,united kingdom
17,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
57,united kingdom
24,united kingdom
0,united kingdom
0,united kingdom
31,united kingdom
30,united kingdom
22,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
0,united kingdom
28,united kingdom
31,united kingdom
40,united kingdom
18,united kingdom
0,united kingdom
56,united kingdom
22,united kingdom
25,united kingdom
0,united kingdom
0,united kingdom
31,united kingdom
27,united kingdom
0,united kingdom
25,united kingdom
0,united kingdom
51,united kingdom
57,united kingdom
0,united kingdom
0,united kingdom
48,united kingdom
0,united kingdom
26,united kingdom
0,united kingdom
33,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
51,united kingdom
0,united kingdom
0,united kingdom
43,united kingdom
29,united kingdom
35,united kingdom
39,united kingdom
35,united kingdom
0,united kingdom
26,united kingdom
26,united kingdom
58,united kingdom
28,united kingdom
40,united kingdom
32,united kingdom
0,united kingdom
32,united kingdom
0,united kingdom
0,united kingdom
37,united kingdom
0,united kingdom
51,united kingdom
0,united kingdom
72,united kingdom
41,united kingdom
46,united kingdom
53,united kingdom
41,united kingdom
26,united kingdom
41,united kingdom
58,united kingdom
43,united kingdom
67,united kingdom
36,united kingdom
36,united kingdom
53,united kingdom
39,united kingdom
31,united kingdom
22,united kingdom
56,united kingdom
21,united kingdom
54,united kingdom
0,united kingdom
0,united kingdom
0,united kingdom
32,united kingdom
65,united kingdom
19,united kingdom
21,united kingdom
30,united kingdom
37,united kingdom
68,united kingdom
29,united kingdom
0,united kingdom
42,united kingdom
0,united kingdom
29,united kingdom
0,united kingdom
57,united kingdom
0,united kingdom
32,united kingdom
62,united kingdom
36,united kingdom
46,united kingdom
27,united kingdom
49,united kingdom
31,united kingdom
0,united kingdom
33,united kingdom
20,united kingdom
27,united kingdom
25,united kingdom
47,united kingdom
42,united kingdom
35,united kingdom
39,united kingdom
20,united kingdom
0,united kingdom
0,united kingdom
28,united kingdom
24,united kingdom
27,united kingdom
48,united kingdom
20,united kingdom
46,united kingdom
33,united kingdom
57,united kingdom
66,united kingdom
39,united kingdom
27,united kingdom
62,united kingdom
50,united kingdom
35,united kingdom
33,united kingdom
0,united kingdom
48,united kingdom
54,united kingdom
49,united kingdom
48,united kingdom
40,united kingdom
35,united kingdom
27,united kingdom
38,united kingdom
44,united kingdom
43,united kingdom
0,united kingdom
34,united kingdom
22,united kingdom
34,united kingdom
20,united kingdom
0,united kingdom
39,united kingdom
0,united kingdom
0,united kingdom
36,united kingdom
0,united kingdom
35,united kingdom
17,united kingdom
23,united kingdom
31,united kingdom
45,united kingdom
63,united kingdom
0,united kingdom
42,united kingdom
17,united kingdom
20,united kingdom
31,united kingdom
0,united kingdom
28,united kingdom
30,united kingdom
0,united kingdom
32,united kingdom
16,united kingdom
34,united kingdom
0,united kingdom
32,united kingdom
43,united kingdom
27,united kingdom
49,united kingdom
35,united kingdom
